corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
grok_oggi,Olympic Games,at,appaiata,54,0.9239461818747614,0.9953173052972141,0.9482563584927947,0.9526939086277012
grok_oggi,Olympic Games,or,appaiata,56,1.3071365516490865,0.9926752038050428,1.2221580548221211,1.6662608065423934
grok_oggi,Olympic Games,athletes,appaiata,40,1.0591418183421537,0.9916618952978328,1.0652055607563715,1.1411647184775895
grok_oggi,World War II,vocali,vocali,24396,1.2642874960484132,0.9688774668854173,0.9819066365542487,0.6042204836117495
grok_oggi,World War II,spazio,spazio,11149,1.177934108336023,0.9953749787980429,1.0201100291645708,0.44935958069316073
grok_oggi,World War II,e,lettera,7100,1.1163026215755858,0.9981724010753409,1.0266758451997438,0.8763658288442165
grok_oggi,World War II,a,lettera,5711,1.173748668404802,0.9936638911200836,1.0499918592414983,0.8879798940538635
grok_oggi,World War II,i,lettera,5648,1.2991907049938691,0.9914461618364437,0.9406313048244987,0.9105488429039639
grok_oggi,World War II,n,lettera,5085,1.1216166288064828,1.040458212751645,0.991303862714996,0.867458252840441
grok_oggi,World War II,t,lettera,4808,1.2094304473011388,0.9695932545572049,0.988314315705544,0.875041179426495
grok_oggi,World War II,r,lettera,4577,1.1251326680334817,1.0364206455303446,0.9637461330229536,0.8897393886056186
grok_oggi,World War II,s,lettera,4347,1.0833075143798274,0.9740436800001623,1.0207368653726046,0.9021936900998875
grok_oggi,World War II,o,lettera,4160,1.212552094116591,0.937178709380965,0.9624471617692788,0.922140094581011
grok_oggi,World War II,l,lettera,2882,1.0514076955569456,0.9758070765508355,0.9452962559691248,0.9774956565132741
grok_oggi,World War II,d,lettera,2866,1.1434431646555845,1.001480204923994,0.9619128355593579,0.8873889655282781
grok_oggi,World War II,c,lettera,2090,1.0899714387532684,0.9586645999840208,1.0397974248680002,0.9570287369061357
grok_oggi,World War II,h,lettera,1787,1.105524273457956,1.007004051648209,0.9936403279502212,0.9825989247270054
grok_oggi,World War II,u,lettera,1777,1.0401723051642355,0.9612420670714333,1.032359707412942,0.9529215054209533
grok_oggi,World War II,m,lettera,1642,1.0906245387726212,0.96869314907589,1.0373020023812949,0.985458069631832
grok_oggi,World War II,p,lettera,1639,1.1569866483897542,1.0275652342681674,1.0442415711875794,0.9896475446036337
grok_oggi,World War II,g,lettera,1516,1.0126973070113368,0.9948811013401778,1.0443577522303624,0.9282007926944309
grok_oggi,World War II,f,lettera,1363,1.1380982023366022,1.00312350628955,0.9814626079193906,0.9783007807018416
grok_oggi,World War II,b,lettera,931,0.9846754766784453,0.9981950594149703,1.0081776177808908,1.016744072195464
grok_oggi,World War II,y,lettera,884,1.1319767116614488,0.99719442555522,0.9973510165247325,1.0342920839270622
grok_oggi,World War II,the,funzione,480,1.2119478516438065,0.9830797785707986,1.100370690903825,1.007056452550289
grok_oggi,World War II,and,funzione,472,0.9097536434404185,1.0109861248415764,0.9579059580980722,0.7293437140570709
grok_oggi,World War II,in,funzione,209,1.2410813659798379,0.9732548783061398,1.0930740902874847,1.1420195224722858
grok_oggi,World War II,to,funzione,198,1.0069927039328939,0.9652473880306243,0.9877848715481328,1.0099005113914663
grok_oggi,World War II,of,funzione,190,1.0610359273584695,1.017383007145046,1.0604921591401621,1.0451935527430267
grok_oggi,World War II,on,funzione,133,1.0669825733976996,0.9987092719075609,1.0235085462855074,0.9682068005285515
grok_oggi,World War II,allied,keyword,76,1.2515775106108937,0.9974218605766256,1.1759752413636104,1.8434415951660519
grok_oggi,World War II,german,keyword,74,1.2036706820731005,0.957630441480357,1.1864265278407238,1.466629393391536
grok_oggi,World War II,soviet,keyword,71,1.3705594641360743,0.9923584348967074,1.2380937650876829,1.529749334142058
grok_oggi,World War II,forces,keyword,51,1.1447766997875821,0.9894052554496632,1.1416846936673222,1.2998321891453395
grok_oggi,World War II,axis,keyword,42,1.2272232921392048,1.0060012275013372,1.2304057231934575,1.915879288695921
grok_oggi,World War II,germany,keyword,60,1.167357813562069,1.013614194813904,1.1740414159024126,1.6996558226789409
grok_oggi,World War II,million,keyword,40,1.0237075724076106,0.969816836965902,1.0279500030497737,1.200568755222643
grok_oggi,World War II,for,appaiata,77,0.91488587494223,0.9997814515004116,0.9590460759922864,0.8845530744745423
grok_oggi,World War II,as,appaiata,57,1.0964255931130311,1.0404395822232426,1.077413118504779,1.0674653716112827
grok_oggi,World War II,over,appaiata,57,1.118311785164282,0.9999008223837373,1.0945591538245651,1.0382018299419273
grok_oggi,World War II,war,appaiata,64,1.1673285875903294,0.9604540937286575,1.1306795833467953,1.5770055469299524
grok_oggi,World War II,but,appaiata,37,0.941831749401197,0.9404655611262377,0.919527749538995,0.8255092669633244
grok_oggi,World War II,troops,appaiata,37,1.0218425988241344,0.9529051479541307,1.0247773663982558,1.1134093739048174
grok_oggi,World War II,like,appaiata,36,1.0452912455023293,0.9956403719258259,1.0258533587641019,0.9074257699058241
grok_oggi,World War I,vocali,vocali,24687,1.197713434578563,0.9758919276345535,1.005095847564171,0.5692399999227242
grok_oggi,World War I,spazio,spazio,11359,1.228123166034144,0.9968804275343442,0.9854173152291623,0.4659002550946987
grok_oggi,World War I,e,lettera,7256,1.234385432123906,0.9479942115116432,1.0050320523106797,0.8742434259768866
grok_oggi,World War I,a,lettera,5749,1.2959331549544684,0.9983593946847519,0.9507247612211639,0.8698412705878958
grok_oggi,World War I,i,lettera,5611,1.2718719289379647,0.9126201716832251,0.9770498924004117,0.9178937673274915
grok_oggi,World War I,n,lettera,5231,1.1198854431418843,1.00409937929784,1.0523358482372616,0.8117609515811177
grok_oggi,World War I,t,lettera,5224,1.0726505050755322,0.9860074287308951,0.9913869645712499,0.8712744831731692
grok_oggi,World War I,r,lettera,4832,0.9995621768225054,0.9700662113915102,0.985258410937868,0.8246176706734599
grok_oggi,World War I,s,lettera,4257,1.093267973946785,0.924021062725508,0.9945442224257383,0.9426955500739896
grok_oggi,World War I,o,lettera,4116,1.079045371647217,1.0216555940029395,0.9892991749658947,0.9118432510372134
grok_oggi,World War I,l,lettera,2851,1.0012319214162082,0.961726165829889,0.9869028819287667,0.9829004228141188
grok_oggi,World War I,d,lettera,2728,1.0330368526084985,0.9556736806559291,1.0335318666003463,0.8992730727983382
grok_oggi,World War I,c,lettera,1991,0.9282260716692474,0.9123231252215755,0.9585594797007349,0.9366736660163039
grok_oggi,World War I,h,lettera,1965,1.1767834345300314,1.0105061919461478,1.0009680515817345,0.9380265623981672
grok_oggi,World War I,u,lettera,1955,1.1750917418529072,0.9999823749276935,0.9542866457132653,0.9416768892841259
grok_oggi,World War I,m,lettera,1720,1.0026856659328256,1.0132870446866449,1.0436961801913132,1.0041259445557535
grok_oggi,World War I,g,lettera,1673,1.011416448937922,1.0048598513966613,1.0445427534949103,0.9078246493273128
grok_oggi,World War I,p,lettera,1412,0.8766866456317816,0.9604580098039609,0.949855087449801,1.0265314999279522
grok_oggi,World War I,f,lettera,1359,1.1639118207114247,0.9757497194171222,1.0218773972211157,1.0148719824746857
grok_oggi,World War I,b,lettera,1022,1.1020996275480432,0.9868694701127652,0.9884318498843143,0.9942632435269612
grok_oggi,World War I,y,lettera,819,1.0263838296434824,0.9671383297393786,0.9937167327330046,0.9604276651809155
grok_oggi,World War I,the,funzione,579,1.236470287498504,0.9702697994202746,1.1081580488627472,1.0800247148240552
grok_oggi,World War I,and,funzione,411,1.2366002816504214,1.016960703901473,1.0051175008176871,0.9701074808663668
grok_oggi,World War I,to,funzione,259,0.9891039629769335,0.9517273281273254,0.9672023266183807,0.8939106695342824
grok_oggi,World War I,of,funzione,234,1.178699824649377,1.0356268901119245,1.122219368320329,1.1531680428406985
grok_oggi,World War I,in,funzione,189,1.0242273494256298,0.9813317617478172,1.0154857616258048,1.030697338410574
grok_oggi,World War I,on,funzione,169,1.1885031122497371,1.0624665911357845,1.0878441795496487,1.2245838271668832
grok_oggi,World War I,german,keyword,110,1.2660655506294172,1.0558933499937482,1.193011659769972,1.5280014985344983
grok_oggi,World War I,allied,keyword,53,1.3175006867851313,1.0010222177503694,1.2832920857811796,1.7379602510215388
grok_oggi,World War I,forces,keyword,50,0.9936836282462855,0.9840633523324761,0.9909388098995283,1.2521213416783343
grok_oggi,World War I,million,keyword,45,1.0775216417471987,0.9241212234039456,1.0177478837893577,1.537593534962259
grok_oggi,World War I,british,keyword,46,1.2112113029224085,1.0164313924315709,1.1801992841976203,1.6891530894097389
grok_oggi,World War I,including,keyword,42,0.8705548966601677,0.9936653904035567,0.8639206349387024,0.8813887476240908
grok_oggi,World War I,august,keyword,39,1.3139820904647066,1.0165552513736031,1.3132651067875785,1.9894324662823588
grok_oggi,World War I,with,appaiata,97,0.8415276422373973,0.9668255454560503,0.9009905263451984,0.8044444154179448
grok_oggi,World War I,against,appaiata,53,0.9516206959808728,0.9790441322377593,0.9522240840800378,0.7950130208885651
grok_oggi,World War I,for,appaiata,52,1.1451846138204662,1.0564181886633361,1.105550903345476,1.0720908091560883
grok_oggi,World War I,but,appaiata,41,1.0242365106590416,0.9278934246325782,1.012274435059777,0.8786192379827601
grok_oggi,World War I,at,appaiata,40,1.059435821210906,0.9636751498795296,1.0481265604511434,0.858631390067945
grok_oggi,World War I,which,appaiata,40,1.0205616215393716,0.97089550739469,1.026689740010773,1.0603094065947856
grok_oggi,World War I,casualties,appaiata,38,0.9417083277765184,0.9977261011501838,0.9469360350981582,1.3710794245963067
grok_oggi,Hinduism,vocali,vocali,25044,1.0668109129981695,0.9589219376656669,1.006591259455597,0.5273433656315151
grok_oggi,Hinduism,spazio,spazio,10821,1.073210024237057,0.9648875053069329,0.980065817258688,0.4649417604190871
grok_oggi,Hinduism,a,lettera,6508,1.2675493828077276,1.058123999922019,0.9557177966200543,0.9313859771021894
grok_oggi,Hinduism,i,lettera,6409,1.1448021919283646,0.9861811089427404,1.0499185426559172,0.861024717361113
grok_oggi,Hinduism,e,lettera,6326,1.0617214699422177,0.9833947840943011,1.0171698802046147,0.9219526794874432
grok_oggi,Hinduism,t,lettera,5263,1.1262081073214867,0.920415217898643,0.9783160662053983,0.8729717505367907
grok_oggi,Hinduism,n,lettera,4933,1.1785276819538955,0.9228280714082823,0.9318723488011647,0.8428139127793932
grok_oggi,Hinduism,s,lettera,4681,1.0502363666972152,1.0361823314216314,0.9522146342539198,0.9011671071497832
grok_oggi,Hinduism,r,lettera,4449,1.1334836366683287,0.9782746659708227,1.0131326433938808,0.8445983417082068
grok_oggi,Hinduism,o,lettera,3948,1.1813145652888934,1.011654156805838,0.9412545767142766,0.976811386655586
grok_oggi,Hinduism,d,lettera,2816,1.0498768109392107,0.9676748776903815,1.0487782903893719,0.8869517704026139
grok_oggi,Hinduism,h,lettera,2648,0.9933716730840016,1.0183949212136854,0.9941611925570616,1.0077557034807172
grok_oggi,Hinduism,c,lettera,2531,1.0883558824315496,0.9438350903716443,1.008935375187096,0.973439285393714
grok_oggi,Hinduism,l,lettera,2517,1.013231943501938,0.9556292797619207,0.9694841569260143,0.9852950967598391
grok_oggi,Hinduism,u,lettera,1853,1.012130946375625,1.0219503490962174,0.962321322204823,0.9383350049915113
grok_oggi,Hinduism,m,lettera,1852,1.0078073801711787,1.0592055017239292,0.9629506759991003,0.9756175420899517
grok_oggi,Hinduism,p,lettera,1491,1.058269725684235,0.982086810561856,0.9704446549148775,0.9957358590470871
grok_oggi,Hinduism,g,lettera,1394,0.9674148196847985,0.9349467531994852,1.017506470181251,0.9529020671850975
grok_oggi,Hinduism,y,lettera,1083,1.1432730563843636,1.04526112496739,0.9774145764510015,0.9436271599353487
grok_oggi,Hinduism,v,lettera,1045,1.0474334740825084,1.048189540912104,0.9854424462111572,1.0038520292095132
grok_oggi,Hinduism,f,lettera,1041,1.1637328494124406,0.8799569183897297,0.9585805476026269,0.9472561404227097
grok_oggi,Hinduism,and,funzione,444,1.0293958111111423,0.9511866236329573,0.9727480705635551,0.8050616159073456
grok_oggi,Hinduism,the,funzione,418,1.1501609257237868,1.0223978080869838,0.9954861044233728,1.0486743819831683
grok_oggi,Hinduism,to,funzione,239,0.952860874518599,0.9737213195268909,0.976719518617748,0.8709465540152572
grok_oggi,Hinduism,in,funzione,216,1.1559029139060089,1.0116450280562026,1.0475534968608577,1.0255255421712497
grok_oggi,Hinduism,of,funzione,180,1.0865815943699524,0.9259151753864171,1.0225789400752092,1.0876002673276735
grok_oggi,Hinduism,as,funzione,172,1.1362326374543366,0.9905716103546469,0.9323888906867038,0.9269697667101634
grok_oggi,Hinduism,like,keyword,99,0.8617850759765665,0.9934376328490604,0.9179944122634635,0.8092190666150362
grok_oggi,Hinduism,vedic,keyword,98,1.2295827735528888,0.986394546600366,1.161421718883903,1.3224430227926844
grok_oggi,Hinduism,bce,keyword,75,1.1815481307000564,1.0282171377766745,1.1790980666479023,1.748796493417683
grok_oggi,Hinduism,hindu,keyword,59,1.2506195707963468,0.963845102127915,1.1173724319158505,1.1998034318587663
grok_oggi,Hinduism,texts,keyword,49,1.028290273391815,0.9736870061190454,0.9547660810586166,1.0355036563026634
grok_oggi,Hinduism,ce,keyword,46,1.236687655386806,1.0230096814347371,1.1599536276109992,1.489857336114028
grok_oggi,Hinduism,ritual,keyword,36,0.9506227740597364,0.9303571220624951,0.9617242860158163,0.832423999214545
grok_oggi,Hinduism,from,appaiata,94,0.9823385983933617,1.010123892027303,1.0108008975896314,0.8953974922850612
grok_oggi,Hinduism,by,appaiata,92,1.0630270756359788,0.9603352654637534,1.0711719402232838,1.0337104486691557
grok_oggi,Hinduism,or,appaiata,73,1.166166538364026,1.0607740547089233,1.1028138594279777,2.0620956282050225
grok_oggi,Hinduism,on,appaiata,63,0.9699388837554769,1.031829037177582,0.9496495430154583,0.8487394360705115
grok_oggi,Hinduism,over,appaiata,45,0.9298052816018167,0.9593511862607924,0.9151415130431274,0.9354855632169924
grok_oggi,Hinduism,th,appaiata,43,1.1594943336040315,0.9502270909716509,1.1202570428310554,1.4821923725047437
grok_oggi,Hinduism,such,appaiata,38,0.9837325864025264,1.038256567039875,0.9909420047692987,0.9497468639977729
grok_oggi,Adolf Hitler,vocali,vocali,24364,0.9990739183034283,0.969497536254763,1.0314873226562407,0.5671690003461752
grok_oggi,Adolf Hitler,spazio,spazio,11325,1.2172842322091162,0.9805645473019652,0.9478102864082163,0.47621691316416925
grok_oggi,Adolf Hitler,e,lettera,7459,1.0542339669708358,0.9576843780727287,0.9994433789732513,0.8540718380507023
grok_oggi,Adolf Hitler,i,lettera,5779,1.0347501826982495,1.0365833498186197,0.9465698460076061,0.8918128083461595
grok_oggi,Adolf Hitler,a,lettera,5232,0.950606920515618,0.9327084761020488,1.01914444239498,0.8481369706629297
grok_oggi,Adolf Hitler,n,lettera,5109,1.0043857126801723,0.963552452647006,1.0154200845303796,0.8568460519655869
grok_oggi,Adolf Hitler,t,lettera,5032,1.0015121675174237,1.0449656309366409,0.9889872380398889,0.8667817949764867
grok_oggi,Adolf Hitler,r,lettera,4724,1.1466704756205839,1.014477779781383,0.9374609857744644,0.8603647502376303
grok_oggi,Adolf Hitler,s,lettera,4237,1.124981053335221,0.958481416479212,1.0154394083019078,0.9542796139159011
grok_oggi,Adolf Hitler,o,lettera,4205,1.114542659842627,1.0314241346224489,0.9795334551669695,0.9222778617860764
grok_oggi,Adolf Hitler,l,lettera,2873,1.040123094038443,0.9342689678203504,1.0138811767338742,0.9380437022142173
grok_oggi,Adolf Hitler,d,lettera,2768,1.0473796783397225,0.957977908957275,0.9766042473563203,0.8904215675838113
grok_oggi,Adolf Hitler,h,lettera,2339,1.2856273711841217,1.0143842270682246,0.9990209495148865,1.0155621683176301
grok_oggi,Adolf Hitler,c,lettera,2214,1.0862788641714634,0.9721696465211763,1.0116017024030668,0.9483389097494759
grok_oggi,Adolf Hitler,m,lettera,1851,0.9643874002911516,0.9822997663026358,0.9670611012788415,0.962686063675272
grok_oggi,Adolf Hitler,u,lettera,1689,1.1198406036378095,0.9578083335573311,0.9649694917819773,0.9731648836932334
grok_oggi,Adolf Hitler,p,lettera,1582,1.071979287813894,0.9619899594898434,1.0111426795239298,1.0137476789468716
grok_oggi,Adolf Hitler,g,lettera,1467,1.0309218468166221,0.9912294655086621,0.9584847929418587,0.9392055853030581
grok_oggi,Adolf Hitler,f,lettera,1242,1.0099808456235093,0.9327219047739668,0.9619492890885083,0.9526189863700896
grok_oggi,Adolf Hitler,b,lettera,961,1.206432545494043,0.9594719972969546,0.9648985129080273,1.013354113429561
grok_oggi,Adolf Hitler,y,lettera,908,1.094734349508652,1.0284559381659768,1.0131428882304585,0.928120800706927
grok_oggi,Adolf Hitler,the,funzione,502,1.0795080012730882,1.048478609261405,1.0248262553706946,1.069696319689931
grok_oggi,Adolf Hitler,and,funzione,442,1.0899212917545436,0.9701988665512656,0.9784101959083472,0.8251590596918349
grok_oggi,Adolf Hitler,to,funzione,261,0.9860106281735036,1.014381665837796,1.0610691622910202,0.9631413915666597
grok_oggi,Adolf Hitler,in,funzione,222,1.1924829179729648,0.9422973869855897,1.1109201393027315,1.2602578372749034
grok_oggi,Adolf Hitler,of,funzione,218,1.088991283120139,1.0340737980334336,1.0456733241561116,1.1118403210586698
grok_oggi,Adolf Hitler,on,funzione,147,1.088059389761553,0.9568403361029811,1.054650661962912,1.0825942786426979
